repository,markdown_path,github_url,human_decision,llm_decision,outcome,confidence,model_reason,quote,human_note
clerk/javascript,integration/certs/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/integration/certs/README.md,not_found,not_found,true_negative,10,"The content is a setup and usage guide for generating certificates, configuring trust stores and environment variables, and running tests or CI. It does not state a persistent requirement about the content or structure of maintained source code or automated test code.",,
clerk/javascript,integration/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/integration/README.md,pass,pass,true_positive,9,This explicitly recommends a recurring structural rule for maintained source code: every new environment config in `presets/envs.ts` should be wrapped with the concrete code identifier `withInstanceKeys`.,Inside [`presets/envs.ts`](../integration/presets/envs.ts) you can also create a completely new environment config. All new configs should be wrapped with `withInstanceKeys` to enable staging environment swapping:,
clerk/javascript,integration/templates/astro-node/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/integration/templates/astro-node/README.md,not_found,not_found,true_negative,10,"The README describes an Astro project structure and framework behavior, suggests where users may place components and assets, and lists usage commands. It does not state a persistent rule governing maintained source or test code with a concrete specification.",,
clerk/javascript,integration/templates/expo-web/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/integration/templates/expo-web/README.md,not_found,not_found,true_negative,10,"The README provides setup, running, reset, and development instructions for software users. It does not state a persistent rule governing maintained source code or automated test code.",,
clerk/javascript,integration/templates/next-app-router-quickstart-v6/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/integration/templates/next-app-router-quickstart-v6/README.md,not_found,not_found,true_negative,10,"The README provides setup, usage, deployment, and learning instructions for a Next.js project. It does not state a persistent requirement governing maintained source or test code with a concrete specification.",,
clerk/javascript,integration/templates/next-app-router-quickstart/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/integration/templates/next-app-router-quickstart/README.md,not_found,not_found,true_negative,10,"The README provides setup, editing, learning, and deployment instructions for a user. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source or test code with a concrete specification.",,
clerk/javascript,integration/templates/next-app-router/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/integration/templates/next-app-router/README.md,not_found,not_found,true_negative,10,"The README provides setup, running, editing, learning, and deployment instructions. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source or test code with a concrete specification.",,
clerk/javascript,integration/templates/react-router-library/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/integration/templates/react-router-library/README.md,not_found,not_found,true_negative,10,"The content is a README/template guide that instructs users to configure ESLint and install plugins. It governs development-tool configuration and user actions, not a persistent rule for maintained source code or automated test code.",,
clerk/javascript,integration/templates/tanstack-react-start/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/integration/templates/tanstack-react-start/README.md,not_found,not_found,true_negative,10,"The README is a quickstart and running guide for users. Its statements instruct users how to install, configure, run, and use the example application, rather than defining a persistent rule for maintained source code or automated test code.",,
clerk/javascript,packages/astro/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/astro/README.md,not_found,not_found,true_negative,10,"The content is a package README containing user-facing prerequisites, installation, usage, support, and contribution guidance. It does not state a persistent rule governing maintained source code or automated test code with a concrete code specification.",,
clerk/javascript,packages/backend/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/backend/README.md,not_found,not_found,true_negative,10,"The README contains user-facing prerequisites, installation and usage guidance, a description of the current testing tools, and support/contribution information. It does not state a persistent requirement for maintained source code or automated test code with a concrete code specification.",,
clerk/javascript,packages/chrome-extension/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/chrome-extension/README.md,not_found,not_found,true_negative,10,"The README is a user-facing getting-started guide. Its instructions govern users' extension manifests, environment variables, Clerk settings, and app integration, not maintained source code or automated test code, and it states no persistent source/test-code rule with a concrete specification.",,
clerk/javascript,packages/clerk-js/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/clerk-js/README.md,not_found,not_found,true_negative,10,"The README contains user-facing installation, usage, support, contribution, security, and licensing information. It does not state a persistent rule governing maintained source code or automated test code with a concrete specification.",,
clerk/javascript,packages/clerk-js/sandbox/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/clerk-js/sandbox/README.md,not_found,not_found,true_negative,10,"The README provides instructions for running and using the sandbox, including console commands for setting props and activating API-mocking scenarios. It does not state a persistent requirement for maintained source code or automated test code.",,
clerk/javascript,packages/electron-passkeys/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/electron-passkeys/README.md,not_found,not_found,true_negative,10,"The README describes package usage, runtime behavior, API operations, platform support, and build requirements. It does not state a persistent requirement for maintained source code or automated test code with a concrete specification.",,
clerk/javascript,packages/electron/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/electron/README.md,not_found,not_found,true_negative,10,"The README provides usage, setup, runtime configuration, CSP, passkey, and app-signing instructions for users' Electron applications. It does not establish a persistent rule for the maintained source code or automated test code of this software.",,
clerk/javascript,packages/eslint-plugin/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/eslint-plugin/README.md,not_found,not_found,true_negative,9,"The README primarily documents how users configure and use the ESLint plugin and how it analyzes their application resources. Its configuration instructions and protection guidance govern user-created application code or development-tool configuration, not maintained source code or automated tests of the software described by the content.",,
clerk/javascript,packages/expo-passkeys/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/expo-passkeys/README.md,not_found,not_found,true_negative,10,The README provides user-facing prerequisites and usage examples for @clerk/expo-passkeys. It does not state a persistent requirement governing maintained source code or automated test code with a concrete code specification.,,
clerk/javascript,packages/expo/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/expo/README.md,not_found,not_found,true_negative,10,"The README provides user-facing prerequisites, installation, usage, support, contribution, security, and license information. It does not state a persistent rule governing maintained source code or automated test code with a concrete specification.",,
clerk/javascript,packages/express/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/express/README.md,not_found,not_found,true_negative,9,"The README provides user-facing setup and usage instructions for an Express application. Its statements concern installation, runtime configuration, and example application code, rather than persistent requirements for maintained source code or automated test code.",,
clerk/javascript,packages/fastify/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/fastify/README.md,not_found,not_found,true_negative,10,"The README contains user-facing prerequisites, installation guidance, support information, and project policies. It does not state a persistent rule governing maintained source or test code with a concrete code specification.",,
clerk/javascript,packages/headless/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/README.md,pass,pass,true_positive,9,"It explicitly requires each maintained @clerk/ui wrapper module for a headless part to use the named `makeCustomizable` HOC, establishing a recurring source-code wrapping rule with concrete identifiers.","For Clerk's theme-aware **`sx` prop**, each part must be wrapped with `makeCustomizable` (the HOC that resolves `descriptors`/`elementId` and forwards `css={sx}` down). Create a thin wrapper module in `@clerk/ui`:",
clerk/javascript,packages/headless/src/primitives/accordion/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/accordion/README.md,not_found,not_found,true_negative,10,"The content is README documentation for using the Accordion component. It describes public API usage, examples, runtime behavior, accessibility, and CSS animation, but does not state a persistent rule governing maintained source code or automated test code with a concrete specification.",,
clerk/javascript,packages/headless/src/primitives/autocomplete/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/autocomplete/README.md,not_found,not_found,true_negative,10,"The README documents the Autocomplete API, runtime behavior, keyboard interactions, and usage examples. Its instructions govern users of the component and documentation/example code, not a persistent requirement for maintained source code or automated test code.",,
clerk/javascript,packages/headless/src/primitives/collapsible/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/collapsible/README.md,not_found,not_found,true_negative,10,"The README is user-facing component documentation. Its statements describe Collapsible usage, API, runtime behavior, ARIA attributes, and CSS animation, rather than imposing a persistent rule on maintained source code or automated test code.",,
clerk/javascript,packages/headless/src/primitives/dialog/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/dialog/README.md,pass,pass,true_positive,9,"This authoring rule explicitly applies persistently to future maintained primitives and specifies their source structure: each styleable surface is a separate part, while layout infrastructure wraps `useRender` rather than being fused with it.","Each styleable surface = one part. Layout infrastructure (overlay, scroll lock, focus manager, portal) wraps a `useRender` call rather than fusing with it. The dialog split — `Backdrop` (semi-transparent surface) vs. `Viewport` (fixed centering + scroll lock) — exists because mosaic needs to style each layer independently. Apply the same decomposition to future primitives that combine positioning with a styled surface.",
clerk/javascript,packages/headless/src/primitives/drawer/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/drawer/README.md,not_found,not_found,true_negative,9,"The README documents component usage, runtime behavior, styling inputs, and user-facing API instructions. It does not state an explicit persistent requirement, prohibition, recommendation, or permission governing maintained source code or automated test code with a concrete specification.",,
clerk/javascript,packages/headless/src/primitives/file-upload/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/file-upload/README.md,not_found,not_found,true_negative,10,"This README documents the FileUpload public API and usage for software users. Its instructions and descriptions govern consumer code or runtime behavior, not a persistent rule for maintained source code or automated test code.",,
clerk/javascript,packages/headless/src/primitives/menu/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/menu/README.md,not_found,not_found,true_negative,9,"The README documents the Menu component's usage, API, runtime behavior, accessibility roles, and user-facing styling guidance. It does not state a persistent requirement governing maintained source code or automated test code with a concrete source-code specification.",,
clerk/javascript,packages/headless/src/primitives/otp/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/otp/README.md,not_found,not_found,true_negative,9,"The document describes the OTP component's API, runtime behavior, accessibility, and instructions for users of the component. It does not state a persistent, concrete rule governing maintained source code or automated test code.",,
clerk/javascript,packages/headless/src/primitives/popover/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/popover/README.md,not_found,not_found,true_negative,9,"The README describes Popover usage, API behavior, runtime states, and user-facing recommendations. It does not state a persistent rule governing maintained source code or automated test code with a concrete specification.",,
clerk/javascript,packages/headless/src/primitives/select/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/select/README.md,not_found,not_found,true_negative,10,"The README documents component usage, API props, runtime behavior, and user-facing guidance. It does not state a persistent, explicit rule governing maintained source or test code with a concrete code specification.",,
clerk/javascript,packages/headless/src/primitives/tabs/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/tabs/README.md,not_found,not_found,true_negative,9,"The README documents how users should use the Tabs components, including props, runtime behavior, accessibility attributes, and user CSS. It does not state a persistent rule for maintained source code or automated test code.",,
clerk/javascript,packages/headless/src/primitives/tooltip/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/headless/src/primitives/tooltip/README.md,not_found,not_found,true_negative,9,"The content is README documentation describing Tooltip usage, API behavior, runtime behavior, and user-facing integration guidance. It does not state a persistent, explicitly normative rule governing maintained source code or automated test code with a concrete specification.",,
clerk/javascript,packages/hono/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/hono/README.md,not_found,not_found,true_negative,10,"The content is a README with installation, configuration, runtime prerequisites, and usage examples for users of @clerk/hono. It does not state a persistent rule governing maintained source code or automated test code with a concrete specification.",,
clerk/javascript,packages/localizations/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/localizations/README.md,pass,pass,true_positive,8,"This explicitly requires localization entries for Frontend API errors to be placed in the `unstable__errors` object in every localization. The required placement is a persistent, source-structure rule with a concrete code identifier.",An exception to that are any errors that might be returned from the Frontend API. They need to go into the `unstable__errors` object inside each localization.,
clerk/javascript,packages/msw/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/msw/README.md,not_found,not_found,true_negative,10,"The README describes the package and provides installation and setup instructions for consuming applications, including adding a workspace dependency and generating a service-worker file. It does not state a persistent rule governing maintained source or test code with a concrete specification.",,
clerk/javascript,packages/nextjs/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/nextjs/README.md,not_found,not_found,true_negative,10,"The README provides user-facing prerequisites, installation guidance, usage information, and support details. It does not state a persistent rule governing maintained source code or automated test code with a concrete specification.",,
clerk/javascript,packages/nextjs/src/vendor/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/nextjs/src/vendor/README.md,not_found,not_found,true_negative,10,"The README only describes the purpose and current use of vendored dependencies and crypto-es. It does not state an explicit persistent requirement, prohibition, recommendation, or permission governing maintained source or test code.",,
clerk/javascript,packages/nuxt/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/nuxt/README.md,not_found,not_found,true_negative,10,"The README contains user-facing prerequisites, installation, usage, support, and contribution information, but no explicit persistent rule governing maintained source code or automated test code with a concrete specification.",,
clerk/javascript,packages/react-router/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/react-router/README.md,not_found,not_found,true_negative,10,"The README contains user-facing prerequisites, installation guidance, usage links, and support information. It does not state a persistent rule governing maintained source or test code with a concrete specification.",,
clerk/javascript,packages/react/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/react/README.md,not_found,not_found,true_negative,10,"The README contains user-facing setup and usage information, including React and Node.js prerequisites and installation instructions. It does not state a persistent rule governing maintained source code or automated test code.",,
clerk/javascript,packages/swingset/CLAUDE.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/swingset/CLAUDE.md,pass,pass,true_positive,9,This explicitly imposes a persistent source-code structure rule on maintained story files and specifies the exact pragma they must begin with.,Story files that render styled Mosaic components must start with the Emotion pragma `/** @jsxImportSource @emotion/react */`.,
clerk/javascript,packages/swingset/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/swingset/README.md,pass,pass,true_positive,8,This project-specific imperative requires a maintained TSX story source file at the specified repository-relative path for component additions. The resulting source-file placement is concrete and verifiable.,"## Adding a component

**1. Create a story file** — `src/stories/my-component.stories.tsx`",
clerk/javascript,packages/tanstack-react-start/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/tanstack-react-start/README.md,not_found,not_found,true_negative,10,"The content is a user-facing README covering prerequisites, installation, usage, support, and security. It does not state a persistent rule governing maintained source or test code with a concrete specification.",,
clerk/javascript,packages/testing/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/testing/README.md,not_found,not_found,true_negative,10,"The README contains package usage information and user prerequisites, such as required Node.js, Playwright, or Cypress versions. It does not state a persistent rule governing the content or structure of maintained source code or automated test code.",,
clerk/javascript,packages/ui/src/mosaic/machine/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/ui/src/mosaic/machine/README.md,not_found,not_found,true_negative,9,"The README explains the Mosaic API, runtime behavior, usage, and worked examples. It does not contain a natural-language requirement, prohibition, recommendation, or permission that persistently governs maintained source or test code with a concrete code specification.",,
clerk/javascript,packages/upgrade/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/upgrade/README.md,not_found,not_found,true_negative,10,"The content is a README describing how users install, run, and use the @clerk/upgrade CLI, including its prerequisites, options, codemods, and runtime scanning behavior. It does not state a persistent rule governing maintained source code or automated test code.",,
clerk/javascript,packages/vue/README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/packages/vue/README.md,not_found,not_found,true_negative,10,"The README contains user-facing prerequisites, installation, usage, support, and licensing information. It does not state a persistent rule governing the content or structure of maintained source code or automated test code.",,
clerk/javascript,README.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/README.md,not_found,not_found,true_negative,10,"The README describes the SDKs, documentation, installation, learning resources, releases, contribution guidance, and licensing. It does not state a persistent rule with a concrete specification governing maintained source code or automated test code.",,
clerk/javascript,references/mosaic-architecture.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/references/mosaic-architecture.md,pass,pass,true_positive,9,"This explicit imperative governs maintained source-code imports and specifies the concrete relative source path `src/mosaic/`, while prohibiting barrel-file indirection.",**Do** import from `src/mosaic/` directly (no barrel files),
clerk/javascript,references/theming-architecture.md,https://github.com/clerk/javascript/blob/3088d7d2f0042c4c84af81ab622cc995df99ce1d/references/theming-architecture.md,not_found,not_found,true_negative,10,"The document explains the theming architecture, current implementation, and user-facing configuration. It contains no explicit persistent requirement, prohibition, recommendation, or permission governing maintained source or test code with a concrete code specification.",,
decaporg/decap-cms,CONTRIBUTING.md,https://github.com/decaporg/decap-cms/blob/e50c1b16fb22421adaaea6aa104cf68045ebdbbf/CONTRIBUTING.md,not_found,not_found,true_negative,10,"The document provides contributor workflow, setup, debugging, test-running, pull-request, and release instructions. It does not state a persistent rule for maintained source or test code with a concrete code specification.",,
decaporg/decap-cms,cypress/Readme.md,https://github.com/decaporg/decap-cms/blob/e50c1b16fb22421adaaea6aa104cf68045ebdbbf/cypress/Readme.md,not_found,not_found,true_negative,10,"The content is a guide for running, recording, and debugging Cypress tests. Its instructions govern user operations, runtime/test data, environment setup, and one-time recording workflows; it does not state a persistent, concrete rule for maintained source code or automated test code.",,
decaporg/decap-cms,cypress/utils/README.md,https://github.com/decaporg/decap-cms/blob/e50c1b16fb22421adaaea6aa104cf68045ebdbbf/cypress/utils/README.md,pass,pass,true_positive,9,"It explicitly requires utilities in the cypress/utils directory to be included in every integration-test spec file. “Must” is normative, “each” makes the rule persistent, and the inclusion relationship is verifiable in automated test code.","## Utilities for integration tests

Utils in this dir must be explicitly included in each spec file",
decaporg/decap-cms,packages/decap-cms-backend-proxy/README.md,https://github.com/decaporg/decap-cms/blob/e50c1b16fb22421adaaea6aa104cf68045ebdbbf/packages/decap-cms-backend-proxy/README.md,not_found,not_found,true_negative,10,"The README only describes the proxy backend's purpose and current code structure, including `Implementation`, `RPC`, and `AuthenticationPage`; it states no persistent requirement, prohibition, recommendation, or permission for source or test code.",,
decaporg/decap-cms,packages/decap-cms/README.md,https://github.com/decaporg/decap-cms/blob/e50c1b16fb22421adaaea6aa104cf68045ebdbbf/packages/decap-cms/README.md,not_found,not_found,true_negative,10,"The README describes Decap CMS usage, installation, configuration, contribution, and project information. It does not state a persistent rule governing maintained source code or automated test code with a concrete specification.",,
decaporg/decap-cms,packages/decap-server/README.md,https://github.com/decaporg/decap-cms/blob/e50c1b16fb22421adaaea6aa104cf68045ebdbbf/packages/decap-server/README.md,not_found,not_found,true_negative,10,The README gives users instructions for running the proxy server and configuring user-created `config.yml` and `.env` files. It does not state a persistent rule governing maintained source code or automated test code.,,
decaporg/decap-cms,README.md,https://github.com/decaporg/decap-cms/blob/e50c1b16fb22421adaaea6aa104cf68045ebdbbf/README.md,not_found,not_found,true_negative,10,"The README describes Decap CMS usage, installation, user configuration, sponsorship, and contribution information. It contains no explicit persistent rule governing maintained source code or automated test code with a concrete specification.",,
deepstreamio/deepstream.io,README.md,https://github.com/deepstreamio/deepstream.io/blob/c8f257fb44029fc0ea4b7da7ec5397a4fcd21405/README.md,not_found,not_found,true_negative,10,"The README contains project descriptions and contributor setup, installation, build, and test-running instructions, but no explicit persistent requirement governing the content or structure of maintained source code or automated test code with a concrete specification.",,
destinyitemmanager/dim,.github/copilot-instructions.md,https://github.com/destinyitemmanager/dim/blob/2c2ec8563c5f6c042e212cc8b7ed0bca3581e00f/.github/copilot-instructions.md,pass,pass,true_positive,10,This explicitly recommends a persistent naming and extension rule for maintained pure JavaScript source files and prohibits default exports. The lowercase kebab-case pattern and `.ts` extension are concrete specifications.,"- Pure JavaScript files should be named in lowercase kebab-case, with a .ts extension. These should not use a default export.",
destinyitemmanager/dim,docs/CONTRIBUTING.md,https://github.com/destinyitemmanager/dim/blob/2c2ec8563c5f6c042e212cc8b7ed0bca3581e00f/docs/CONTRIBUTING.md,pass,not_found,false_negative,9,"No passage states a persistent rule for maintained source or automated test code with a qualifying concrete specification. The document mainly covers PRs, setup, runtime use, and tooling; its explicit prohibition concerns the localization JSON file `src/locale/en.json`, not source or test code.",,
destinyitemmanager/dim,README.md,https://github.com/destinyitemmanager/dim/blob/2c2ec8563c5f6c042e212cc8b7ed0bca3581e00f/README.md,not_found,not_found,true_negative,10,"The README contains product descriptions, user-facing instructions, donation information, and links to contribution or translation documentation. It does not state a persistent rule with a concrete specification governing maintained source code or automated test code.",,
destinyitemmanager/dim,src/app/loadout-builder/README.md,https://github.com/destinyitemmanager/dim/blob/2c2ec8563c5f6c042e212cc8b7ed0bca3581e00f/src/app/loadout-builder/README.md,not_found,not_found,true_negative,9,"The README primarily describes the optimizer’s current data flow, implementation structure, and runtime behavior. It does not state a persistent, explicit rule governing maintained source or test code with a concrete specification.",,
fastrepl/hyprnote,AGENTS.md,https://github.com/fastrepl/hyprnote/blob/443317403262a0e87046f20acfffd590ecea6222/AGENTS.md,pass,pass,true_positive,9,This persistently directs maintained source code with conditional classNames to use the `cn` helper and specifies that it must be imported from `@hypr/utils`.,"If there are many classNames and they have conditional logic, use `cn` (import it with `import { cn } from ""@hypr/utils""`).",
fastrepl/hyprnote,apps/web/content/handbook/AGENTS.md,https://github.com/fastrepl/hyprnote/blob/443317403262a0e87046f20acfffd590ecea6222/apps/web/content/handbook/AGENTS.md,not_found,not_found,true_negative,10,"The document governs the content, structure, tone, maintenance, and privacy boundaries of handbook documentation pages. Documentation requirements are out of scope, and it states no persistent rule for maintained source code or automated test code.",,
fastrepl/hyprnote,apps/web/README.md,https://github.com/fastrepl/hyprnote/blob/443317403262a0e87046f20acfffd590ecea6222/apps/web/README.md,not_found,not_found,true_negative,10,The content only identifies the @hypr/web package and provides a StackBlitz badge; it states no persistent rule or concrete specification for source or test code.,,
fastrepl/hyprnote,apps/web/src/routes/admin/README.md,https://github.com/fastrepl/hyprnote/blob/443317403262a0e87046f20acfffd590ecea6222/apps/web/src/routes/admin/README.md,not_found,not_found,true_negative,9,"The document describes the admin interface, runtime authentication, API behavior, editorial workflow, GitHub Actions, environment variables, and current route locations. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source code or automated test code with a concrete specification.",,
fastrepl/hyprnote,CONTRIBUTING.md,https://github.com/fastrepl/hyprnote/blob/443317403262a0e87046f20acfffd590ecea6222/CONTRIBUTING.md,not_found,not_found,true_negative,10,The content contains only a documentation URL and does not state a persistent rule or concrete specification for maintained source or test code.,,
fastrepl/hyprnote,e2e/cua/README.md,https://github.com/fastrepl/hyprnote/blob/443317403262a0e87046f20acfffd590ecea6222/e2e/cua/README.md,not_found,not_found,true_negative,10,"The content is a README containing setup and usage instructions for running CUA end-to-end tests, including sandbox setup and Poetry/Task commands. It does not state a persistent rule governing maintained source or test code.",,
fastrepl/hyprnote,README.md,https://github.com/fastrepl/hyprnote/blob/443317403262a0e87046f20acfffd590ecea6222/README.md,not_found,not_found,true_negative,10,"The README describes the product, installation, features, integrations, and user-facing usage. It contains no persistent, explicit rule governing maintained source code or automated test code with a concrete specification.",,
getgauge/taiko,packages/taiko/CONTRIBUTING.md,https://github.com/getgauge/taiko/blob/67299f0b4f3c944d9389074f40224bb815e332ee/packages/taiko/CONTRIBUTING.md,not_found,not_found,true_negative,9,"The document gives contributor, issue-reporting, documentation, example, plugin, pull-request, commit-signing, and version-bumping instructions. It does not state a persistent rule for maintained source code or automated test code with a concrete path, identifier, dependency, placement, naming pattern, or compatibility specification.",,
getgauge/taiko,packages/taiko/docs/CONTRIBUTING.md,https://github.com/getgauge/taiko/blob/67299f0b4f3c944d9389074f40224bb815e332ee/packages/taiko/docs/CONTRIBUTING.md,not_found,not_found,true_negative,9,"The document contains contributor workflow, documentation, issue-reporting, commit, release, and user-environment instructions. It does not state a persistent, concrete rule governing the content or structure of maintained source or automated test code.",,
getgauge/taiko,packages/taiko/docs/README.md,https://github.com/getgauge/taiko/blob/67299f0b4f3c944d9389074f40224bb815e332ee/packages/taiko/docs/README.md,not_found,not_found,true_negative,10,"The content documents how to build and generate the website, including current tool behavior and documentation paths. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source or test code.",,
getgauge/taiko,packages/taiko/README.md,https://github.com/getgauge/taiko/blob/67299f0b4f3c944d9389074f40224bb815e332ee/packages/taiko/README.md,not_found,not_found,true_negative,10,"The README documents installation, runtime usage, API examples, and user-facing behavior. It contains no explicit persistent rule governing maintained source code or automated test code together with a concrete code specification.",,
getgauge/taiko,README.md,https://github.com/getgauge/taiko/blob/67299f0b4f3c944d9389074f40224bb815e332ee/README.md,not_found,not_found,true_negative,10,"The README primarily describes Taiko and provides installation, usage, tutorial, and example instructions for users. It does not state an explicit persistent requirement, prohibition, recommendation, or permission governing maintained source or automated test code together with a concrete specification.",,
jetty/jetty.project,CONTRIBUTING.md,https://github.com/jetty/jetty.project/blob/840a68d3316236f49ac06a5ad2be2e73d9632f4a/CONTRIBUTING.md,not_found,not_found,true_negative,10,"The document provides contribution-process, development-environment, resource, agreement, and security-reporting instructions. It contains no persistent, explicit rule governing maintained source or test code with a concrete code specification.",,
jetty/jetty.project,README.md,https://github.com/jetty/jetty.project/blob/840a68d3316236f49ac06a5ad2be2e73d9632f4a/README.md,not_found,not_found,true_negative,10,"The README contains product descriptions, user-facing examples, build instructions, and links to documentation. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source code or automated test code with a concrete specification.",,
karakeep-app/karakeep,AGENTS.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/AGENTS.md,not_found,not_found,true_negative,10,"The document provides project overviews, current structure, tooling information, and development commands. It does not explicitly state a persistent requirement, prohibition, recommendation, or permission governing maintained source or test code with a concrete specification.",,
karakeep-app/karakeep,apps/landing/README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/apps/landing/README.md,not_found,not_found,true_negative,10,"The README contains setup, usage, tutorial, and deployment instructions. The reference to modifying `app/page.tsx` is a user-facing editing instruction, not a persistent requirement governing maintained source or test code.",,
