repository,file,github_url,review_origin,llm_decision,human_decision,codex_decision,codex_reason,note
getgauge/taiko,getgauge--taiko/packages__taiko__docs__CONTRIBUTING.md,https://github.com/getgauge/taiko/blob/67299f0b4f3c944d9389074f40224bb815e332ee/packages/taiko/docs/CONTRIBUTING.md,existing_166,not_found,not_found,pass,Evidence (L41): examples you submit should not be testing an external website 理由：引用箇所は，具体的なテストコードの構成，検証条件，fixture，mock，またはassertionの規則を明示しているため．,
getgauge/taiko,getgauge--taiko/packages__taiko__docs__README.md,https://github.com/getgauge/taiko/blob/67299f0b4f3c944d9389074f40224bb815e332ee/packages/taiko/docs/README.md,codex_added_561,not_found,not_found,not_found,理由：文書生成手順と現在の構成を説明しているだけで，保守対象のソースコードやテストコードに対する永続的かつ明示的な規則はありません．,
getgauge/taiko,getgauge--taiko/packages__taiko__README.md,https://github.com/getgauge/taiko/blob/67299f0b4f3c944d9389074f40224bb815e332ee/packages/taiko/README.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの導入・操作手順と実行時の機能説明であり，保守対象のソースコードやテストコードを統制する永続的な規則はありません．,
getgauge/taiko,getgauge--taiko/README.md,https://github.com/getgauge/taiko/blob/67299f0b4f3c944d9389074f40224bb815e332ee/README.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの導入・操作手順と実行時の機能説明であり，保守対象のソースコードやテストコードを統制する永続的な規則はありません．,
jetty/jetty.project,jetty--jetty.project/CONTRIBUTING.md,https://github.com/jetty/jetty.project/blob/840a68d3316236f49ac06a5ad2be2e73d9632f4a/CONTRIBUTING.md,codex_added_561,not_found,not_found,not_found,理由：寄稿手順や契約，外部ガイドへの案内のみで，保守対象のソースコードまたはテストコードに対する具体的かつ永続的な規則はありません．,
jetty/jetty.project,jetty--jetty.project/README.md,https://github.com/jetty/jetty.project/blob/840a68d3316236f49ac06a5ad2be2e73d9632f4a/README.md,codex_added_561,not_found,not_found,not_found,理由：機能説明，利用例，ビルド手順のみで，保守対象のソースコードまたはテストコードに対する明示的かつ永続的な規則はありません．,
karakeep-app/karakeep,karakeep-app--karakeep/AGENTS.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/AGENTS.md,codex_added_561,not_found,not_found,not_found,理由：プロジェクト構成や使用技術の説明に留まり，保守対象コードへの明示的かつ永続的な規則がないため．,
karakeep-app/karakeep,karakeep-app--karakeep/apps__landing__README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/apps/landing/README.md,codex_added_561,not_found,not_found,not_found,理由：Next.js利用者向けの実行・編集チュートリアルであり，保守対象コードへの永続的な規則ではないため．,
karakeep-app/karakeep,karakeep-app--karakeep/apps__web__components__dashboard__preview__content-renderers__README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/apps/web/components/dashboard/preview/content-renderers/README.md,existing_166,pass,pass,pass,"Evidence (L15-L18): To add support for a new website or content type: 1. Create a new file (e.g., `MyWebsiteRenderer.tsx`) 2. Implement the `ContentRenderer` interface: 理由：引用箇所は，ソースコードまたはテストコードに使用する具体的な名称，コード識別子，接頭辞，接尾辞，または命名形式を明示しているため．",
karakeep-app/karakeep,karakeep-app--karakeep/apps__web__README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/apps/web/README.md,codex_added_561,not_found,not_found,not_found,理由：Next.js利用者向けの実行・編集チュートリアルであり，保守対象コードへの永続的な規則ではないため．,
karakeep-app/karakeep,karakeep-app--karakeep/CONTRIBUTING.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/CONTRIBUTING.md,codex_added_561,not_found,not_found,not_found,理由：IssueやPRなどの貢献手順のみを規定しており，ソースコードやテストコードの内容・構造を規定していないため．,
karakeep-app/karakeep,karakeep-app--karakeep/docs__docs__08-development__04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/docs/08-development/04-architecture.md,codex_added_561,not_found,not_found,not_found,理由：WebappとWorkersの現行構成や実行時動作を記述するだけで，明示的なコード規則がないため．,
karakeep-app/karakeep,karakeep-app--karakeep/docs__README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/README.md,codex_added_561,not_found,not_found,not_found,理由：ドキュメントサイトの導入・実行・デプロイ手順であり，保守対象コードの内容や構造を規定していないため．,
karakeep-app/karakeep,karakeep-app--karakeep/docs__versioned_docs__version-v0.28.0__07-development__04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.28.0/07-development/04-architecture.md,codex_added_561,not_found,not_found,not_found,理由：WebappとWorkersの現行構成や実行時動作を記述するだけで，明示的なコード規則がないため．,
karakeep-app/karakeep,karakeep-app--karakeep/docs__versioned_docs__version-v0.29.0__07-development__04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.29.0/07-development/04-architecture.md,codex_added_561,not_found,not_found,not_found,理由：WebappとWorkersの現行構成や実行時動作を記述するだけで，明示的なコード規則がないため．,
karakeep-app/karakeep,karakeep-app--karakeep/docs__versioned_docs__version-v0.30.0__08-development__04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.30.0/08-development/04-architecture.md,codex_added_561,not_found,not_found,not_found,理由：WebappとWorkersの現行構成や実行時動作を記述するだけで，明示的なコード規則がないため．,
karakeep-app/karakeep,karakeep-app--karakeep/docs__versioned_docs__version-v0.31.0__08-development__04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.31.0/08-development/04-architecture.md,codex_added_561,not_found,not_found,not_found,理由：WebappとWorkersの現行構成や実行時動作を記述するだけで，明示的なコード規則がないため．,
karakeep-app/karakeep,karakeep-app--karakeep/docs__versioned_docs__version-v0.32.0__08-development__04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.32.0/08-development/04-architecture.md,codex_added_561,not_found,not_found,not_found,理由：WebappとWorkersの現行構成や実行時動作を記述するだけで，明示的なコード規則がないため．,
karakeep-app/karakeep,karakeep-app--karakeep/docs__versioned_docs__version-v0.33.0__08-development__04-architecture.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/docs/versioned_docs/version-v0.33.0/08-development/04-architecture.md,codex_added_561,not_found,not_found,not_found,理由：WebappとWorkersの現行構成や実行時動作を記述するだけで，明示的なコード規則がないため．,
karakeep-app/karakeep,karakeep-app--karakeep/README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/README.md,codex_added_561,not_found,not_found,not_found,理由：機能，構成技術，利用方法の説明のみで，保守対象のソースコードまたはテストコードに対する永続的かつ具体的な規則が明記されていない．,
karakeep-app/karakeep,karakeep-app--karakeep/tools__compare-models__README.md,https://github.com/karakeep-app/karakeep/blob/764ba850b7e87a4ba9a5b3c456095898eede1976/tools/compare-models/README.md,codex_added_561,not_found,not_found,not_found,理由：実行時設定，利用手順，現在の構成や動作の説明であり，保守対象コードに対する明示的な永続規則ではない．,
kubernetes-client/python,kubernetes-client--python/CONTRIBUTING.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/CONTRIBUTING.md,existing_166,not_found,pass,pass,"Evidence (L50): If your patch depends on new packages, add those packages to [requirements.txt](requirements.txt) and/or [setup.py](setup.py). 理由：引用箇所は，具体的なコード要素間に必要な依存，import，呼び出し，継承，公開範囲，または適用順序を明示しているため．",
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1AggregationRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1AggregationRule.md,codex_added_561,not_found,not_found,not_found,理由：APIモデルのプロパティと実行時の集約動作を説明しているだけで，保守対象コードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1alpha1NamedRuleWithOperations.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1alpha1NamedRuleWithOperations.md,codex_added_561,not_found,not_found,not_found,理由：各フィールドの値や検証条件を規定しているが，実行時オブジェクトに関する条件であり，ソースコード構造の規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1alpha3DeviceTaintRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1alpha3DeviceTaintRule.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクトのスキーマとサーバーの実行時動作を説明しており，保守対象コードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1alpha3DeviceTaintRuleList.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1alpha3DeviceTaintRuleList.md,codex_added_561,not_found,not_found,not_found,理由：APIリストオブジェクトのプロパティと実行時処理の説明のみで，ソースコードまたはテストコードの規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1beta1NamedRuleWithOperations.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1beta1NamedRuleWithOperations.md,codex_added_561,not_found,not_found,not_found,理由：各フィールドの値や検証条件を規定しているが，実行時オブジェクトに関する条件であり，ソースコード構造の規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1beta2DeviceTaintRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1beta2DeviceTaintRule.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクトのスキーマとサーバーの実行時動作を説明しており，保守対象コードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1beta2DeviceTaintRuleList.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1beta2DeviceTaintRuleList.md,codex_added_561,not_found,not_found,not_found,理由：APIリストオブジェクトのプロパティと実行時処理の説明のみで，ソースコードまたはテストコードの規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1IngressRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1IngressRule.md,codex_added_561,not_found,not_found,not_found,理由：hostフィールドの値とリクエスト照合動作を規定しており，実行時データに関する条件であってコード構造の規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1NamedRuleWithOperations.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1NamedRuleWithOperations.md,codex_added_561,not_found,not_found,not_found,理由：各フィールドの値や検証条件を規定しているが，実行時オブジェクトに関する条件であり，ソースコード構造の規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1NetworkPolicyEgressRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1NetworkPolicyEgressRule.md,codex_added_561,not_found,not_found,not_found,理由：ネットワークトラフィックの実行時照合動作を説明しており，ソースコードまたはテストコードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1NetworkPolicyIngressRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1NetworkPolicyIngressRule.md,codex_added_561,not_found,not_found,not_found,理由：ネットワークトラフィックの実行時照合動作を説明しており，ソースコードまたはテストコードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1NonResourceRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1NonResourceRule.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクトのURL値と利用者のアクセス範囲を説明しており，保守対象コードの内容や構造を規定していない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1PodFailurePolicyRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1PodFailurePolicyRule.md,codex_added_561,not_found,not_found,not_found,理由：PodFailurePolicyRuleの実行時の値とクライアント動作を説明しており，保守対象コードの内容・構造に対する永続的規則ではないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1PolicyRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1PolicyRule.md,codex_added_561,not_found,not_found,not_found,理由：PolicyRuleが表す実行時の権限とフィールド値の説明であり，保守対象コードに対する規則ではないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1PolicyRulesWithSubjects.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1PolicyRulesWithSubjects.md,codex_added_561,not_found,not_found,not_found,理由：要求照合と実行時オブジェクトの値に関する制約であり，ソースコードやテストコードの構造を規定していないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1ResourceRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1ResourceRule.md,codex_added_561,not_found,not_found,not_found,理由：ResourceRuleが表す実行時の権限と値を記述するだけで，明示的な永続的コード規則がないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1RuleWithOperations.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1RuleWithOperations.md,codex_added_561,not_found,not_found,not_found,理由：RuleWithOperationsの実行時データの妥当性と値を規定しており，保守対象コードの内容・構造は規定していないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1SelfSubjectRulesReview.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1SelfSubjectRulesReview.md,codex_added_561,not_found,not_found,not_found,理由：APIの利用方法と実行時の認可判断を対象としており，保守対象コードが満たす構造的条件ではないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1SelfSubjectRulesReviewSpec.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1SelfSubjectRulesReviewSpec.md,codex_added_561,not_found,not_found,not_found,理由：実行時オブジェクトのnamespace値が必須であることを示すだけで，コードの内容・構造に対する規則ではないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1SubjectRulesReviewStatus.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1SubjectRulesReviewStatus.md,codex_added_561,not_found,not_found,not_found,理由：認可検査の実行結果と実行時の権限一覧を説明しており，永続的なコード規則がないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1SuccessPolicyRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1SuccessPolicyRule.md,codex_added_561,not_found,not_found,not_found,理由：SuccessPolicyRuleインスタンスのフィールド値に関する実行時制約であり，ソースコードやテストコードの構造規則ではないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V1ValidationRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V1ValidationRule.md,codex_added_561,not_found,not_found,not_found,理由：CEL検証ルールの実行時設定値，式，失敗時動作を規定しており，保守対象コードの内容・構造に対する規則ではないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__aio__docs__V2HPAScalingRules.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/aio/docs/V2HPAScalingRules.md,codex_added_561,not_found,not_found,not_found,理由：自動スケーリングの実行時設定値と挙動に関する制約であり，ソースコードやテストコードを直接規定していないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__base__CONTRIBUTING.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/base/CONTRIBUTING.md,existing_166,pass,pass,pass,"Evidence (L24-L26): If you add a new Python helper script intended for developers usage, it should go into the directory `hack` and include a shebang line `#!/usr/bin/env python` at the top in addition to rest of the boilerplate text as in all other modules. 理由：引用箇所は，ソースコードまたはテストコードが継続して満たすべき条件と，具体的なコード要素，関係，構造，または固定値を明示しているため．",
kubernetes-client/python,kubernetes-client--python/kubernetes__base__README.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/base/README.md,codex_added_561,not_found,not_found,not_found,理由：プロジェクト概要と貢献文書への案内のみで，具体的な永続的コード規則がないため．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1AggregationRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1AggregationRule.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクトの選択条件と実行時の権限集約を説明しているだけで，保守対象コードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1alpha1NamedRuleWithOperations.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1alpha1NamedRuleWithOperations.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクト各フィールドの実行時の値と検証条件を説明しており，ソースコードやテストコードの構造規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1alpha3DeviceTaintRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1alpha3DeviceTaintRule.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクトのフィールドとサーバーの実行時動作を説明しているだけで，保守対象コードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1alpha3DeviceTaintRuleList.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1alpha3DeviceTaintRuleList.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクト一覧のフィールドと実行時動作の説明であり，ソースコードやテストコードの構造規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1beta1NamedRuleWithOperations.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1beta1NamedRuleWithOperations.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクト各フィールドの実行時の値と検証条件を説明しており，ソースコードやテストコードの構造規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1beta2DeviceTaintRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1beta2DeviceTaintRule.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクトのフィールドとサーバーの実行時動作を説明しているだけで，保守対象コードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1beta2DeviceTaintRuleList.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1beta2DeviceTaintRuleList.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクト一覧のフィールドと実行時動作の説明であり，ソースコードやテストコードの構造規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1IngressRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1IngressRule.md,codex_added_561,not_found,not_found,not_found,理由：ホスト値の制約とリクエスト照合という実行時動作を規定しており，保守対象コードの構造規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1NamedRuleWithOperations.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1NamedRuleWithOperations.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクト各フィールドの実行時の値と検証条件を説明しており，ソースコードやテストコードの構造規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1NetworkPolicyEgressRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1NetworkPolicyEgressRule.md,codex_added_561,not_found,not_found,not_found,理由：ネットワーク通信の照合と許可という実行時動作を説明しており，保守対象コードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1NetworkPolicyIngressRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1NetworkPolicyIngressRule.md,codex_added_561,not_found,not_found,not_found,理由：ネットワーク通信の照合と許可という実行時動作を説明しており，保守対象コードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1NonResourceRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1NonResourceRule.md,codex_added_561,not_found,not_found,not_found,理由：APIオブジェクトのURL値とアクセス権を説明しており，ソースコードやテストコードの構造規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1PodFailurePolicyRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1PodFailurePolicyRule.md,codex_added_561,not_found,not_found,not_found,理由：PodFailurePolicyRuleの実行時の値と処理を説明しており，保守対象コードの内容や構造を規定していない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1PolicyRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1PolicyRule.md,codex_added_561,not_found,not_found,not_found,理由：ポリシーオブジェクトのフィールドと実行時の権限を説明しており，永続的なコード規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1PolicyRulesWithSubjects.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1PolicyRulesWithSubjects.md,codex_added_561,not_found,not_found,not_found,理由：APIリクエストの照合動作と実行時データの制約を記述しており，コード構造の規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1ResourceRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1ResourceRule.md,codex_added_561,not_found,not_found,not_found,理由：実行時に許可される操作とフィールド値を説明する記述であり，保守対象コードへの規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1RuleWithOperations.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1RuleWithOperations.md,codex_added_561,not_found,not_found,not_found,理由：ルールオブジェクトの実行時データと検証条件を規定しており，ソースコードやテストコードの構造は規定していない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1SelfSubjectRulesReview.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1SelfSubjectRulesReview.md,codex_added_561,not_found,not_found,not_found,理由：APIの利用方法と実行時のサーバー動作に関する記述であり，保守対象コードの永続的な規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1SelfSubjectRulesReviewSpec.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1SelfSubjectRulesReviewSpec.md,codex_added_561,not_found,not_found,not_found,理由：実行時オブジェクトのnamespace値を必須としているだけで，ソースコードの内容や構造を規定していない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1SubjectRulesReviewStatus.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1SubjectRulesReviewStatus.md,codex_added_561,not_found,not_found,not_found,理由：ルール検査結果の実行時状態と各フィールドを説明しており，コード規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1SuccessPolicyRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1SuccessPolicyRule.md,codex_added_561,not_found,not_found,not_found,理由：Jobポリシーの実行時データに対する値や形式の制約であり，保守対象コードの構造規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V1ValidationRule.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V1ValidationRule.md,codex_added_561,not_found,not_found,not_found,理由：検証ルールの実行時設定値と評価動作を規定しており，ソースコードやテストコード自体への規則ではない．,
kubernetes-client/python,kubernetes-client--python/kubernetes__docs__V2HPAScalingRules.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/kubernetes/docs/V2HPAScalingRules.md,codex_added_561,not_found,not_found,not_found,理由：HPAの実行時設定値とスケーリング動作を説明しており，保守対象コードの内容や構造を規定していない．,
kubernetes-client/python,kubernetes-client--python/README.md,https://github.com/kubernetes-client/python/blob/cac97ce26896ab8b55fc7e20431f0b70c89be7e1/README.md,codex_added_561,not_found,not_found,not_found,理由：インストール方法，利用例，互換性およびサポート状況の説明であり，具体的な永続的コード規則がない．,
lexiforest/curl_cffi,lexiforest--curl_cffi/AGENTS.md,https://github.com/lexiforest/curl_cffi/blob/965508e0cd777369bd2f825162da6dbde9140f4e/AGENTS.md,existing_166,pass,pass,pass,"Evidence (L26): Target Python 3.10+ and follow existing Python conventions: 4-space indentation, `snake_case` for functions/modules, `CapWords` for classes 理由：引用箇所は，ソースコードまたはテストコードに使用する具体的な名称，コード識別子，接頭辞，接尾辞，または命名形式を明示しているため．",
lexiforest/curl_cffi,lexiforest--curl_cffi/benchmark__README.md,https://github.com/lexiforest/curl_cffi/blob/965508e0cd777369bd2f825162da6dbde9140f4e/benchmark/README.md,codex_added_561,not_found,not_found,not_found,理由：ベンチマークの実行・設定・測定方法のみで，保守対象コードに対する永続的かつ具体的な規則はない．,
lexiforest/curl_cffi,lexiforest--curl_cffi/README.md,https://github.com/lexiforest/curl_cffi/blob/965508e0cd777369bd2f825162da6dbde9140f4e/README.md,codex_added_561,not_found,not_found,not_found,理由：利用方法，PR手順，AI利用方針，現状説明が中心で，保守対象コードに対する永続的かつ具体的な規則はない．,
